Month,Company Account,Merchant Account,Pricing Plan,Statement Number,Product/Service,Pricing Type,Statement Currency,Revenue,Costs,Margin
2025-04,OolioGroup,Bepoz_POS_Grillin_Greeks,blend11,STM202504015161,SalesDayPayout,blend,AUD,0,18.13,-18.13
2025-04,OolioGroup,Bepoz_POS_Hains_And_Co,blend11,STM202504014913,AcquiringService,asIs,AUD,0,2.72,-2.72
2025-04,OolioGroup,Bepoz_POS_Hains_And_Co,blend11,STM202504014913,AcquiringService,blend,AUD,5968.46,236.94,5731.52
2025-04,OolioGroup,Bepoz_POS_Hains_And_Co,blend11,STM202504014913,AcquiringService,interchange,AUD,0,1495.48,-1495.48
2025-04,OolioGroup,Bepoz_POS_Hains_And_Co,blend11,STM202504014913,AcquiringService,ixMarkup,AUD,0,97.13,-97.13
2025-04,OolioGroup,Bepoz_POS_Hains_And_Co,blend11,STM202504014913,AcquiringService,schemeFee,AUD,0,586.02,-586.02
2025-04,OolioGroup,Bepoz_POS_Hains_And_Co,blend11,STM202504014913,NonTransactionalSchemeFee,asIs,AUD,18.03,18.03,0.00
2025-04,OolioGroup,Bepoz_POS_Hains_And_Co,blend11,STM202504014913,ProcessingService,fee,AUD,0,269.04,-269.04
2025-04,OolioGroup,Bepoz_POS_Hains_And_Co,blend11,STM202504014913,SalesDayPayout,blend,AUD,0,72.49,-72.49
2025-04,OolioGroup,Bepoz_POS_Hannas_Cafe,blend11,STM202504015188,AcquiringService,asIs,AUD,0,0.97,-0.97
2025-04,OolioGroup,Bepoz_POS_Hannas_Cafe,blend11,STM202504015188,AcquiringService,blend,AUD,3102.66,81.41,3021.25
2025-04,OolioGroup,Bepoz_POS_Hannas_Cafe,blend11,STM202504015188,AcquiringService,interchange,AUD,0,986.48,-986.48
2025-04,OolioGroup,Bepoz_POS_Hannas_Cafe,blend11,STM202504015188,AcquiringService,ixMarkup,AUD,0,46.03,-46.03
2025-04,OolioGroup,Bepoz_POS_Hannas_Cafe,blend11,STM202504015188,AcquiringService,schemeFee,AUD,0,514.82,-514.82
2025-04,OolioGroup,Bepoz_POS_Hannas_Cafe,blend11,STM202504015188,NonTransactionalSchemeFee,asIs,AUD,10.37,10.37,0.00
2025-04,OolioGroup,Bepoz_POS_Hannas_Cafe,blend11,STM202504015188,ProcessingService,fee,AUD,0,450.03,-450.03
2025-04,OolioGroup,Bepoz_POS_Hannas_Cafe,blend11,STM202504015188,SalesDayPayout,blend,AUD,0,37.68,-37.68
2025-04,OolioGroup,Bepoz_POS_Henry_And_Co_Cafe,blend11,STM202504014988,AcquiringService,asIs,AUD,0,2.14,-2.14
2025-04,OolioGroup,Bepoz_POS_Henry_And_Co_Cafe,blend11,STM202504014988,AcquiringService,blend,AUD,3938.11,67.05,3871.06
2025-04,OolioGroup,Bepoz_POS_Henry_And_Co_Cafe,blend11,STM202504014988,AcquiringService,interchange,AUD,0,1092.94,-1092.94
2025-04,OolioGroup,Bepoz_POS_Henry_And_Co_Cafe,blend11,STM202504014988,AcquiringService,ixMarkup,AUD,0,57.71,-57.71
2025-04,OolioGroup,Bepoz_POS_Henry_And_Co_Cafe,blend11,STM202504014988,AcquiringService,schemeFee,AUD,0,682.12,-682.12
2025-04,OolioGroup,Bepoz_POS_Henry_And_Co_Cafe,blend11,STM202504014988,NonTransactionalSchemeFee,asIs,AUD,9.70,9.70,0.00
2025-04,OolioGroup,Bepoz_POS_Henry_And_Co_Cafe,blend11,STM202504014988,ProcessingService,fee,AUD,0,628.11,-628.11
2025-04,OolioGroup,Bepoz_POS_Henry_And_Co_Cafe,blend11,STM202504014988,SalesDayPayout,blend,AUD,0,47.83,-47.83
2025-04,OolioGroup,Bepoz_POS_Henry_And_Co_Convenience,blend11,STM202504014875,AcquiringService,asIs,AUD,0,0.52,-0.52
2025-04,OolioGroup,Bepoz_POS_Henry_And_Co_Convenience,blend11,STM202504014875,AcquiringService,blend,AUD,679.53,6.97,672.56
2025-04,OolioGroup,Bepoz_POS_Henry_And_Co_Convenience,blend11,STM202504014875,AcquiringService,interchange,AUD,0,174.57,-174.57
2025-04,OolioGroup,Bepoz_POS_Henry_And_Co_Convenience,blend11,STM202504014875,AcquiringService,ixMarkup,AUD,0,8.29,-8.29
2025-04,OolioGroup,Bepoz_POS_Henry_And_Co_Convenience,blend11,STM202504014875,AcquiringService,schemeFee,AUD,0,102.66,-102.66
2025-04,OolioGroup,Bepoz_POS_Henry_And_Co_Convenience,blend11,STM202504014875,NonTransactionalSchemeFee,asIs,AUD,1.49,1.49,0.00
2025-04,OolioGroup,Bepoz_POS_Henry_And_Co_Convenience,blend11,STM202504014875,ProcessingService,fee,AUD,0,108.84,-108.84
2025-04,OolioGroup,Bepoz_POS_Henry_And_Co_Convenience,blend11,STM202504014875,SalesDayPayout,blend,AUD,0,8.25,-8.25
2025-04,OolioGroup,Bepoz_POS_Henry_and_Co_ChildrensHospital,blend11,STM202504015059,AcquiringService,asIs,AUD,0,1.74,-1.74
2025-04,OolioGroup,Bepoz_POS_Henry_and_Co_ChildrensHospital,blend11,STM202504015059,AcquiringService,blend,AUD,3950.66,69.21,3881.45
2025-04,OolioGroup,Bepoz_POS_Henry_and_Co_ChildrensHospital,blend11,STM202504015059,AcquiringService,interchange,AUD,0,1118.25,-1118.25
2025-04,OolioGroup,Bepoz_POS_Henry_and_Co_ChildrensHospital,blend11,STM202504015059,AcquiringService,ixMarkup,AUD,0,61.83,-61.83
2025-04,OolioGroup,Bepoz_POS_Henry_and_Co_ChildrensHospital,blend11,STM202504015059,AcquiringService,schemeFee,AUD,0,659.71,-659.71
2025-04,OolioGroup,Bepoz_POS_Henry_and_Co_ChildrensHospital,blend11,STM202504015059,NonTransactionalSchemeFee,asIs,AUD,10.34,10.34,0.00
2025-04,OolioGroup,Bepoz_POS_Henry_and_Co_ChildrensHospital,blend11,STM202504015059,ProcessingService,fee,AUD,0,568.92,-568.92
2025-04,OolioGroup,Bepoz_POS_Henry_and_Co_ChildrensHospital,blend11,STM202504015059,SalesDayPayout,blend,AUD,0,47.98,-47.98
2025-04,OolioGroup,Bepoz_POS_Henry_and_Co_Monash,blend11,STM202504014956,AcquiringService,asIs,AUD,0,4.66,-4.66
2025-04,OolioGroup,Bepoz_POS_Henry_and_Co_Monash,blend11,STM202504014956,AcquiringService,blend,AUD,9641.95,193.04,9448.91
2025-04,OolioGroup,Bepoz_POS_Henry_and_Co_Monash,blend11,STM202504014956,AcquiringService,interchange,AUD,0,2732.45,-2732.45
2025-04,OolioGroup,Bepoz_POS_Henry_and_Co_Monash,blend11,STM202504014956,AcquiringService,ixMarkup,AUD,0,142.47,-142.47
2025-04,OolioGroup,Bepoz_POS_Henry_and_Co_Monash,blend11,STM202504014956,AcquiringService,schemeFee,AUD,0,1673.12,-1673.12
2025-04,OolioGroup,Bepoz_POS_Henry_and_Co_Monash,blend11,STM202504014956,NonTransactionalSchemeFee,asIs,AUD,24.97,24.97,0.00
2025-04,OolioGroup,Bepoz_POS_Henry_and_Co_Monash,blend11,STM202504014956,ProcessingService,fee,AUD,0,1464.33,-1464.33
2025-04,OolioGroup,Bepoz_POS_Henry_and_Co_Monash,blend11,STM202504014956,SalesDayPayout,blend,AUD,0,117.11,-117.11
2025-04,OolioGroup,Bepoz_POS_Henrys_Cafe,blend11,STM202504014889,AcquiringService,asIs,AUD,0,1.91,-1.91
2025-04,OolioGroup,Bepoz_POS_Henrys_Cafe,blend11,STM202504014889,AcquiringService,blend,AUD,6094.94,145.36,5949.58
2025-04,OolioGroup,Bepoz_POS_Henrys_Cafe,blend11,STM202504014889,AcquiringService,interchange,AUD,0,1787.46,-1787.46
2025-04,OolioGroup,Bepoz_POS_Henrys_Cafe,blend11,STM202504014889,AcquiringService,ixMarkup,AUD,0,85.88,-85.88
2025-04,OolioGroup,Bepoz_POS_Henrys_Cafe,blend11,STM202504014889,AcquiringService,schemeFee,AUD,0,941.82,-941.82
2025-04,OolioGroup,Bepoz_POS_Henrys_Cafe,blend11,STM202504014889,NonTransactionalSchemeFee,asIs,AUD,16.20,16.20,0.00
2025-04,OolioGroup,Bepoz_POS_Henrys_Cafe,blend11,STM202504014889,ProcessingService,fee,AUD,0,886.26,-886.26
2025-04,OolioGroup,Bepoz_POS_Henrys_Cafe,blend11,STM202504014889,SalesDayPayout,blend,AUD,0,74.03,-74.03
2025-04,OolioGroup,Bepoz_POS_Ichi_Ni_Nana_Izakaya_Fitzroy,blend11,STM202504014878,AcquiringService,asIs,AUD,0,0.64,-0.64
2025-04,OolioGroup,Bepoz_POS_Ichi_Ni_Nana_Izakaya_Fitzroy,blend11,STM202504014878,AcquiringService,blend,AUD,3921.92,246.46,3675.46
2025-04,OolioGroup,Bepoz_POS_Ichi_Ni_Nana_Izakaya_Fitzroy,blend11,STM202504014878,AcquiringService,interchange,AUD,0,1004.59,-1004.59
2025-04,OolioGroup,Bepoz_POS_Ichi_Ni_Nana_Izakaya_Fitzroy,blend11,STM202504014878,AcquiringService,ixMarkup,AUD,0,65.94,-65.94
2025-04,OolioGroup,Bepoz_POS_Ichi_Ni_Nana_Izakaya_Fitzroy,blend11,STM202504014878,AcquiringService,schemeFee,AUD,0,257.03,-257.03
2025-04,OolioGroup,Bepoz_POS_Ichi_Ni_Nana_Izakaya_Fitzroy,blend11,STM202504014878,NonTransactionalSchemeFee,asIs,AUD,15.46,15.46,0.00
2025-04,OolioGroup,Bepoz_POS_Ichi_Ni_Nana_Izakaya_Fitzroy,blend11,STM202504014878,ProcessingService,fee,AUD,0,38.46,-38.46
2025-04,OolioGroup,Bepoz_POS_Ichi_Ni_Nana_Izakaya_Fitzroy,blend11,STM202504014878,SalesDayPayout,blend,AUD,0,47.63,-47.63
2025-04,OolioGroup,Bepoz_POS_Imperial_Hotel_Cowra,blend11,STM202504015175,AcquiringService,asIs,AUD,0,0.88,-0.88
2025-04,OolioGroup,Bepoz_POS_Imperial_Hotel_Cowra,blend11,STM202504015175,AcquiringService,blend,AUD,2953.63,43.67,2909.96
2025-04,OolioGroup,Bepoz_POS_Imperial_Hotel_Cowra,blend11,STM202504015175,AcquiringService,interchange,AUD,0,576.45,-576.45
2025-04,OolioGroup,Bepoz_POS_Imperial_Hotel_Cowra,blend11,STM202504015175,AcquiringService,ixMarkup,AUD,0,40.42,-40.42
2025-04,OolioGroup,Bepoz_POS_Imperial_Hotel_Cowra,blend11,STM202504015175,AcquiringService,schemeFee,AUD,0,209.15,-209.15
2025-04,OolioGroup,Bepoz_POS_Imperial_Hotel_Cowra,blend11,STM202504015175,NonTransactionalSchemeFee,asIs,AUD,7.23,7.23,0.00
2025-04,OolioGroup,Bepoz_POS_Imperial_Hotel_Cowra,blend11,STM202504015175,ProcessingService,fee,AUD,0,166.77,-166.77
2025-04,OolioGroup,Bepoz_POS_Imperial_Hotel_Cowra,blend11,STM202504015175,SalesDayPayout,blend,AUD,0,35.87,-35.87
2025-04,OolioGroup,Bepoz_POS_Island_Brew_House_Dining,blend03,STM202504015095,AcquiringService,asIs,AUD,0,6.58,-6.58
2025-04,OolioGroup,Bepoz_POS_Island_Brew_House_Dining,blend03,STM202504015095,AcquiringService,blend,AUD,6365.28,416.95,5948.33
2025-04,OolioGroup,Bepoz_POS_Island_Brew_House_Dining,blend03,STM202504015095,AcquiringService,interchange,AUD,0,3685.02,-3685.02
2025-04,OolioGroup,Bepoz_POS_Island_Brew_House_Dining,blend03,STM202504015095,AcquiringService,ixMarkup,AUD,0,159.92,-159.92
2025-04,OolioGroup,Bepoz_POS_Island_Brew_House_Dining,blend03,STM202504015095,AcquiringService,schemeFee,AUD,0,1893.90,-1893.90
2025-04,OolioGroup,Bepoz_POS_Island_Brew_House_Dining,blend03,STM202504015095,NonTransactionalSchemeFee,asIs,AUD,31.46,31.46,0.00
2025-04,OolioGroup,Bepoz_POS_Island_Brew_House_Dining,blend03,STM202504015095,ProcessingService,fee,AUD,0,329.46,-329.46
2025-04,OolioGroup,Bepoz_POS_Island_Brew_House_Dining,blend03,STM202504015095,SalesDayPayout,blend,AUD,0,113.17,-113.17
2025-04,OolioGroup,Bepoz_POS_Jokers_On_Ryrie,blend08,STM202504014877,AcquiringService,asIs,AUD,0,0.30,-0.30
2025-04,OolioGroup,Bepoz_POS_Jokers_On_Ryrie,blend08,STM202504014877,AcquiringService,blend,AUD,1517.74,15.95,1501.79
2025-04,OolioGroup,Bepoz_POS_Jokers_On_Ryrie,blend08,STM202504014877,AcquiringService,interchange,AUD,0,298.86,-298.86
2025-04,OolioGroup,Bepoz_POS_Jokers_On_Ryrie,blend08,STM202504014877,AcquiringService,ixMarkup,AUD,0,18.34,-18.34
2025-04,OolioGroup,Bepoz_POS_Jokers_On_Ryrie,blend08,STM202504014877,AcquiringService,schemeFee,AUD,0,132.15,-132.15
2025-04,OolioGroup,Bepoz_POS_Jokers_On_Ryrie,blend08,STM202504014877,NonTransactionalSchemeFee,asIs,AUD,4.06,4.06,0.00
2025-04,OolioGroup,Bepoz_POS_Jokers_On_Ryrie,blend08,STM202504014877,ProcessingService,fee,AUD,0,123.81,-123.81
2025-04,OolioGroup,Bepoz_POS_Jokers_On_Ryrie,blend08,STM202504014877,SalesDayPayout,blend,AUD,0,20.35,-20.35
2025-04,OolioGroup,Bepoz_POS_Kasba_Indian_Restaurant,blend11,STM202504014984,AcquiringService,asIs,AUD,0,0.88,-0.88
2025-04,OolioGroup,Bepoz_POS_Kasba_Indian_Restaurant,blend11,STM202504014984,AcquiringService,blend,AUD,2631.62,50.89,2580.73
2025-04,OolioGroup,Bepoz_POS_Kasba_Indian_Restaurant,blend11,STM202504014984,AcquiringService,interchange,AUD,0,415.21,-415.21
2025-04,OolioGroup,Bepoz_POS_Kasba_Indian_Restaurant,blend11,STM202504014984,AcquiringService,ixMarkup,AUD,0,40.92,-40.92
2025-04,OolioGroup,Bepoz_POS_Kasba_Indian_Restaurant,blend11,STM202504014984,AcquiringService,schemeFee,AUD,0,144.83,-144.83
2025-04,OolioGroup,Bepoz_POS_Kasba_Indian_Restaurant,blend11,STM202504014984,NonTransactionalSchemeFee,asIs,AUD,6.83,6.83,0.00
2025-04,OolioGroup,Bepoz_POS_Kasba_Indian_Restaurant,blend11,STM202504014984,ProcessingService,fee,AUD,0,75.69,-75.69
2025-04,OolioGroup,Bepoz_POS_Kasba_Indian_Restaurant,blend11,STM202504014984,SalesDayPayout,blend,AUD,0,31.96,-31.96
2025-04,OolioGroup,Bepoz_POS_KeppelBakery_JamesStreet,blend11,STM202504015164,AcquiringService,asIs,AUD,0,0.26,-0.26
2025-04,OolioGroup,Bepoz_POS_KeppelBakery_JamesStreet,blend11,STM202504015164,AcquiringService,blend,AUD,1591.55,5.05,1586.50
2025-04,OolioGroup,Bepoz_POS_KeppelBakery_JamesStreet,blend11,STM202504015164,AcquiringService,interchange,AUD,0,396.34,-396.34
2025-04,OolioGroup,Bepoz_POS_KeppelBakery_JamesStreet,blend11,STM202504015164,AcquiringService,ixMarkup,AUD,0,17.04,-17.04
2025-04,OolioGroup,Bepoz_POS_KeppelBakery_JamesStreet,blend11,STM202504015164,AcquiringService,schemeFee,AUD,0,182.74,-182.74
2025-04,OolioGroup,Bepoz_POS_KeppelBakery_JamesStreet,blend11,STM202504015164,NonTransactionalSchemeFee,asIs,AUD,3.82,3.82,0.00
2025-04,OolioGroup,Bepoz_POS_KeppelBakery_JamesStreet,blend11,STM202504015164,ProcessingService,fee,AUD,0,232.32,-232.32
2025-04,OolioGroup,Bepoz_POS_KeppelBakery_JamesStreet,blend11,STM202504015164,SalesDayPayout,blend,AUD,0,19.33,-19.33
2025-04,OolioGroup,Bepoz_POS_Keppel_Bakery_BayPlazza,blend11,STM202504014953,AcquiringService,asIs,AUD,0,0.32,-0.32
2025-04,OolioGroup,Bepoz_POS_Keppel_Bakery_BayPlazza,blend11,STM202504014953,AcquiringService,blend,AUD,1056.58,7.63,1048.95
2025-04,OolioGroup,Bepoz_POS_Keppel_Bakery_BayPlazza,blend11,STM202504014953,AcquiringService,interchange,AUD,0,283.25,-283.25
2025-04,OolioGroup,Bepoz_POS_Keppel_Bakery_BayPlazza,blend11,STM202504014953,AcquiringService,ixMarkup,AUD,0,9.51,-9.51
2025-04,OolioGroup,Bepoz_POS_Keppel_Bakery_BayPlazza,blend11,STM202504014953,AcquiringService,schemeFee,AUD,0,132.79,-132.79
2025-04,OolioGroup,Bepoz_POS_Keppel_Bakery_BayPlazza,blend11,STM202504014953,NonTransactionalSchemeFee,asIs,AUD,2.38,2.38,0.00
2025-04,OolioGroup,Bepoz_POS_Keppel_Bakery_BayPlazza,blend11,STM202504014953,ProcessingService,fee,AUD,0,187.95,-187.95
2025-04,OolioGroup,Bepoz_POS_Keppel_Bakery_BayPlazza,blend11,STM202504014953,SalesDayPayout,blend,AUD,0,12.83,-12.83
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Bankstown,blend11,STM202504014948,AcquiringService,asIs,AUD,0,0.56,-0.56
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Bankstown,blend11,STM202504014948,AcquiringService,blend,AUD,1433.97,15.50,1418.47
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Bankstown,blend11,STM202504014948,AcquiringService,interchange,AUD,0,198.57,-198.57
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Bankstown,blend11,STM202504014948,AcquiringService,ixMarkup,AUD,0,19.53,-19.53
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Bankstown,blend11,STM202504014948,AcquiringService,schemeFee,AUD,0,58.87,-58.87
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Bankstown,blend11,STM202504014948,NonTransactionalSchemeFee,asIs,AUD,3.07,3.07,0.00
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Bankstown,blend11,STM202504014948,ProcessingService,fee,AUD,0,13.59,-13.59
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Bankstown,blend11,STM202504014948,SalesDayPayout,blend,AUD,0,17.42,-17.42
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_CBD_Adelaide,blend11,STM202504015005,AcquiringService,asIs,AUD,0,1.01,-1.01
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_CBD_Adelaide,blend11,STM202504015005,AcquiringService,blend,AUD,3250.13,83.41,3166.72
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_CBD_Adelaide,blend11,STM202504015005,AcquiringService,interchange,AUD,0,516.02,-516.02
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_CBD_Adelaide,blend11,STM202504015005,AcquiringService,ixMarkup,AUD,0,51.13,-51.13
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_CBD_Adelaide,blend11,STM202504015005,AcquiringService,schemeFee,AUD,0,176.45,-176.45
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_CBD_Adelaide,blend11,STM202504015005,NonTransactionalSchemeFee,asIs,AUD,9.09,9.09,0.00
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_CBD_Adelaide,blend11,STM202504015005,ProcessingService,fee,AUD,0,29.55,-29.55
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_CBD_Adelaide,blend11,STM202504015005,SalesDayPayout,blend,AUD,0,39.48,-39.48
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Campbelltown,blend11,STM202504014885,AcquiringService,asIs,AUD,0,0.80,-0.80
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Campbelltown,blend11,STM202504014885,AcquiringService,blend,AUD,2400.14,68.61,2331.53
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Campbelltown,blend11,STM202504014885,AcquiringService,interchange,AUD,0,299.46,-299.46
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Campbelltown,blend11,STM202504014885,AcquiringService,ixMarkup,AUD,0,33.74,-33.74
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Campbelltown,blend11,STM202504014885,AcquiringService,schemeFee,AUD,0,77.52,-77.52
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Campbelltown,blend11,STM202504014885,NonTransactionalSchemeFee,asIs,AUD,6.63,6.63,0.00
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Campbelltown,blend11,STM202504014885,ProcessingService,fee,AUD,0,22.59,-22.59
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Campbelltown,blend11,STM202504014885,SalesDayPayout,blend,AUD,0,29.15,-29.15
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Canley_Heights,blend11,STM202504015167,AcquiringService,asIs,AUD,0,0.26,-0.26
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Canley_Heights,blend11,STM202504015167,AcquiringService,blend,AUD,1711.60,71.42,1640.18
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Canley_Heights,blend11,STM202504015167,AcquiringService,interchange,AUD,0,219.19,-219.19
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Canley_Heights,blend11,STM202504015167,AcquiringService,ixMarkup,AUD,0,25.03,-25.03
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Canley_Heights,blend11,STM202504015167,AcquiringService,schemeFee,AUD,0,58.87,-58.87
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Canley_Heights,blend11,STM202504015167,NonTransactionalSchemeFee,asIs,AUD,3.92,3.92,0.00
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Canley_Heights,blend11,STM202504015167,ProcessingService,fee,AUD,0,17.31,-17.31
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Canley_Heights,blend11,STM202504015167,SalesDayPayout,blend,AUD,0,20.79,-20.79
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Crows_Nest,blend11,STM202504014912,AcquiringService,asIs,AUD,0,0.36,-0.36
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Crows_Nest,blend11,STM202504014912,AcquiringService,blend,AUD,803.67,48.60,755.07
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Crows_Nest,blend11,STM202504014912,AcquiringService,interchange,AUD,0,172.18,-172.18
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Crows_Nest,blend11,STM202504014912,AcquiringService,ixMarkup,AUD,0,13.61,-13.61
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Crows_Nest,blend11,STM202504014912,AcquiringService,schemeFee,AUD,0,49.66,-49.66
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Crows_Nest,blend11,STM202504014912,NonTransactionalSchemeFee,asIs,AUD,2.66,2.66,0.00
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Crows_Nest,blend11,STM202504014912,ProcessingService,fee,AUD,0,8.52,-8.52
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Crows_Nest,blend11,STM202504014912,SalesDayPayout,blend,AUD,0,9.76,-9.76
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Emerton,blend11,STM202504014992,AcquiringService,asIs,AUD,0,0.14,-0.14
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Emerton,blend11,STM202504014992,AcquiringService,blend,AUD,1344.79,22.84,1321.95
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Emerton,blend11,STM202504014992,AcquiringService,interchange,AUD,0,172.59,-172.59
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Emerton,blend11,STM202504014992,AcquiringService,ixMarkup,AUD,0,18.73,-18.73
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Emerton,blend11,STM202504014992,AcquiringService,schemeFee,AUD,0,54.76,-54.76
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Emerton,blend11,STM202504014992,NonTransactionalSchemeFee,asIs,AUD,3.09,3.09,0.00
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Emerton,blend11,STM202504014992,ProcessingService,fee,AUD,0,16.02,-16.02
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Emerton,blend11,STM202504014992,SalesDayPayout,blend,AUD,0,16.33,-16.33
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Highett,blend11,STM202504015173,AcquiringService,asIs,AUD,0,0.02,-0.02
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Highett,blend11,STM202504015173,AcquiringService,blend,AUD,761.34,36.45,724.89
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Highett,blend11,STM202504015173,AcquiringService,interchange,AUD,0,117.28,-117.28
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Highett,blend11,STM202504015173,AcquiringService,ixMarkup,AUD,0,10.94,-10.94
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Highett,blend11,STM202504015173,AcquiringService,schemeFee,AUD,0,33.91,-33.91
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Highett,blend11,STM202504015173,NonTransactionalSchemeFee,asIs,AUD,2.63,2.63,0.00
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Highett,blend11,STM202504015173,ProcessingService,fee,AUD,0,6.60,-6.60
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Highett,blend11,STM202504015173,SalesDayPayout,blend,AUD,0,9.25,-9.25
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Kirrawee,blend11,STM202504014865,AcquiringService,asIs,AUD,0,0.04,-0.04
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Kirrawee,blend11,STM202504014865,AcquiringService,blend,AUD,630.78,33.36,597.42
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Kirrawee,blend11,STM202504014865,AcquiringService,interchange,AUD,0,105.87,-105.87
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Kirrawee,blend11,STM202504014865,AcquiringService,ixMarkup,AUD,0,9.15,-9.15
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Kirrawee,blend11,STM202504014865,AcquiringService,schemeFee,AUD,0,27.24,-27.24
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Kirrawee,blend11,STM202504014865,NonTransactionalSchemeFee,asIs,AUD,2.48,2.48,0.00
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Kirrawee,blend11,STM202504014865,ProcessingService,fee,AUD,0,6.72,-6.72
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Kirrawee,blend11,STM202504014865,SalesDayPayout,blend,AUD,0,7.66,-7.66
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Logan_Central,blend11,STM202504015156,AcquiringService,asIs,AUD,0,0.55,-0.55
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Logan_Central,blend11,STM202504015156,AcquiringService,blend,AUD,2261.91,22.54,2239.37
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Logan_Central,blend11,STM202504015156,AcquiringService,interchange,AUD,0,271.01,-271.01
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Logan_Central,blend11,STM202504015156,AcquiringService,ixMarkup,AUD,0,31.54,-31.54
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Logan_Central,blend11,STM202504015156,AcquiringService,schemeFee,AUD,0,87.72,-87.72
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Logan_Central,blend11,STM202504015156,NonTransactionalSchemeFee,asIs,AUD,5.89,5.89,0.00
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Logan_Central,blend11,STM202504015156,ProcessingService,fee,AUD,0,25.05,-25.05
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Logan_Central,blend11,STM202504015156,SalesDayPayout,blend,AUD,0,27.47,-27.47
2025-04,OolioGroup,Bepoz_POS_Kickin_Inn_Parramatta,blend11,STM202504015012,AcquiringService,asIs,AUD,0,0.44,-0.44
